Entity,Code,Year,Rye | 00000071 || Production | 005510 || tonnes
Poland,POL,2020,2904680
Portugal,PRT,1961,119248
Portugal,PRT,1962,171446
Portugal,PRT,1963,216017
Portugal,PRT,1964,167442
Portugal,PRT,1965,209080
Portugal,PRT,1966,144611
Portugal,PRT,1967,174837
Portugal,PRT,1968,199179
Portugal,PRT,1969,167279
Portugal,PRT,1970,156954
Portugal,PRT,1971,168459
Portugal,PRT,1972,164400
Portugal,PRT,1973,133797
Portugal,PRT,1974,142834
Portugal,PRT,1975,145900
Portugal,PRT,1976,164842
Portugal,PRT,1977,102727
Portugal,PRT,1978,122617
Portugal,PRT,1979,120170
Portugal,PRT,1980,138420
Portugal,PRT,1981,125740
Portugal,PRT,1982,119440
Portugal,PRT,1983,92462
Portugal,PRT,1984,103440
Portugal,PRT,1985,96860
Portugal,PRT,1986,112393
Portugal,PRT,1987,121682
Portugal,PRT,1988,86112
Portugal,PRT,1989,118975
Portugal,PRT,1990,96502
Portugal,PRT,1991,80358
Portugal,PRT,1992,69500
Portugal,PRT,1993,66727
Portugal,PRT,1994,63792
Portugal,PRT,1995,36263
Portugal,PRT,1996,53924
Portugal,PRT,1997,40689
Portugal,PRT,1998,32488
Portugal,PRT,1999,55615
Portugal,PRT,2000,46453
Portugal,PRT,2001,24195
Portugal,PRT,2002,34297
Portugal,PRT,2003,26955
Portugal,PRT,2004,27265
Portugal,PRT,2005,19747
Portugal,PRT,2006,23803
Portugal,PRT,2007,22702
Portugal,PRT,2008,22214
Portugal,PRT,2009,19444
Portugal,PRT,2010,17553
Portugal,PRT,2011,18388
Portugal,PRT,2012,14784
Portugal,PRT,2013,18210
Portugal,PRT,2014,17629
Portugal,PRT,2015,15494
Portugal,PRT,2016,15588
Portugal,PRT,2017,14439
Portugal,PRT,2018,17290
Portugal,PRT,2019,16790
Portugal,PRT,2020,17750
Romania,ROU,1961,104400
Romania,ROU,1962,75400
Romania,ROU,1963,78200
Romania,ROU,1964,92100
Romania,ROU,1965,124936
Romania,ROU,1966,99600
Romania,ROU,1967,70600
Romania,ROU,1968,47796
Romania,ROU,1969,46704
Romania,ROU,1970,42884
Romania,ROU,1971,65300
Romania,ROU,1972,58000
Romania,ROU,1973,39000
Romania,ROU,1974,41800
Romania,ROU,1975,52000
Romania,ROU,1976,49000
Romania,ROU,1977,78000
Romania,ROU,1978,74000
Romania,ROU,1979,55000
Romania,ROU,1980,76000
Romania,ROU,1981,64000
Romania,ROU,1982,74000
Romania,ROU,1983,60000
Romania,ROU,1984,90000
Romania,ROU,1985,67000
Romania,ROU,1986,76000
Romania,ROU,1987,81000
Romania,ROU,1988,104000
Romania,ROU,1989,95000
Romania,ROU,1990,89678
Romania,ROU,1991,85753
Romania,ROU,1992,21232
Romania,ROU,1993,40409
Romania,ROU,1994,51201
Romania,ROU,1995,42728
Romania,ROU,1996,20240
Romania,ROU,1997,29413
Romania,ROU,1998,26088
Romania,ROU,1999,21092
Romania,ROU,2000,21802
Romania,ROU,2001,28631
Romania,ROU,2002,20079
Romania,ROU,2003,17358
Romania,ROU,2004,55000
Romania,ROU,2005,48962
Romania,ROU,2006,35720
Romania,ROU,2007,20583
Romania,ROU,2008,31446
Romania,ROU,2009,32959
Romania,ROU,2010,34281
Romania,ROU,2011,31382
Romania,ROU,2012,18236
Romania,ROU,2013,23812
Romania,ROU,2014,24362
Romania,ROU,2015,24319
Romania,ROU,2016,25931
Romania,ROU,2017,28158
Romania,ROU,2018,28640
Romania,ROU,2019,26180
Romania,ROU,2020,28490
Russia,RUS,1992,13887220
Russia,RUS,1993,9166040
Russia,RUS,1994,5988800
Russia,RUS,1995,4098220
Russia,RUS,1996,5927891
Russia,RUS,1997,7476184
Russia,RUS,1998,3265923
Russia,RUS,1999,4781032
Russia,RUS,2000,5444421
Russia,RUS,2001,6631528
Russia,RUS,2002,7121713
Russia,RUS,2003,4146815
Russia,RUS,2004,2864180
Russia,RUS,2005,3622434
Russia,RUS,2006,2959347
Russia,RUS,2007,3909392
Russia,RUS,2008,4505060
Russia,RUS,2009,4333138
Russia,RUS,2010,1635631
Russia,RUS,2011,2970747
Russia,RUS,2012,2131519
Russia,RUS,2013,3359873
Russia,RUS,2014,3280759
Russia,RUS,2015,2086675
Russia,RUS,2016,2547878
Russia,RUS,2017,2548719
Russia,RUS,2018,1916056
Russia,RUS,2019,1428421
Russia,RUS,2020,2377629
Serbia,SRB,2006,15417
Serbia,SRB,2007,10902
Serbia,SRB,2008,13608
Serbia,SRB,2009,12743
Serbia,SRB,2010,10470
Serbia,SRB,2011,11551
Serbia,SRB,2012,10640
Serbia,SRB,2013,13258
Serbia,SRB,2014,11702
Serbia,SRB,2015,13258
Serbia,SRB,2016,14200
Serbia,SRB,2017,11248
Serbia,SRB,2018,13418
Serbia,SRB,2019,12963
Serbia,SRB,2020,15240
Serbia and Montenegro,OWID_SRM,1992,16000
Serbia and Montenegro,OWID_SRM,1993,13958
Serbia and Montenegro,OWID_SRM,1994,15000
Serbia and Montenegro,OWID_SRM,1995,17000
Serbia and Montenegro,OWID_SRM,1996,13000
Serbia and Montenegro,OWID_SRM,1997,15000
Serbia and Montenegro,OWID_SRM,1998,17000
Serbia and Montenegro,OWID_SRM,1999,10000
Serbia and Montenegro,OWID_SRM,2000,8397
Serbia and Montenegro,OWID_SRM,2001,11659
Serbia and Montenegro,OWID_SRM,2002,10952
Serbia and Montenegro,OWID_SRM,2003,8309
Serbia and Montenegro,OWID_SRM,2004,15000
Serbia and Montenegro,OWID_SRM,2005,16020
Slovakia,SVK,1993,69308
Slovakia,SVK,1994,96189
Slovakia,SVK,1995,89310
Slovakia,SVK,1996,71423
Slovakia,SVK,1997,84183
Slovakia,SVK,1998,96239
Slovakia,SVK,1999,69562
Slovakia,SVK,2000,64178
Slovakia,SVK,2001,112656
Slovakia,SVK,2002,96484
Slovakia,SVK,2003,62270
Slovakia,SVK,2004,124340
Slovakia,SVK,2005,68588
Slovakia,SVK,2006,30211
Slovakia,SVK,2007,54368
Slovakia,SVK,2008,80349
Slovakia,SVK,2009,56932
Slovakia,SVK,2010,35470
Slovakia,SVK,2011,41239
Slovakia,SVK,2012,49404
Slovakia,SVK,2013,86469
Slovakia,SVK,2014,53509
Slovakia,SVK,2015,41640
Slovakia,SVK,2016,41103
Slovakia,SVK,2017,32458
Slovakia,SVK,2018,41010
Slovakia,SVK,2019,48690
Slovakia,SVK,2020,48570
Slovenia,SVN,1992,6966
Slovenia,SVN,1993,5814
Slovenia,SVN,1994,6141
Slovenia,SVN,1995,5819
Slovenia,SVN,1996,5540
Slovenia,SVN,1997,3510
Slovenia,SVN,1998,3857
Slovenia,SVN,1999,2550
Slovenia,SVN,2000,1758
Slovenia,SVN,2001,2266
Slovenia,SVN,2002,2038
Slovenia,SVN,2003,1368
Slovenia,SVN,2004,3486
Slovenia,SVN,2005,4092
Slovenia,SVN,2006,2126
Slovenia,SVN,2007,2509
Slovenia,SVN,2008,2080
Slovenia,SVN,2009,2318
Slovenia,SVN,2010,2676
Slovenia,SVN,2011,2843
Slovenia,SVN,2012,3422
Slovenia,SVN,2013,5012
Slovenia,SVN,2014,6737
Slovenia,SVN,2015,4658
Slovenia,SVN,2016,3978
Slovenia,SVN,2017,4415
Slovenia,SVN,2018,4540
Slovenia,SVN,2019,4480
Slovenia,SVN,2020,3410
South Africa,ZAF,1961,8890
South Africa,ZAF,1962,7000
South Africa,ZAF,1963,12000
South Africa,ZAF,1964,15000
South Africa,ZAF,1965,9000
South Africa,ZAF,1966,7711
South Africa,ZAF,1967,12701
South Africa,ZAF,1968,7000
South Africa,ZAF,1969,7300
South Africa,ZAF,1970,7000
South Africa,ZAF,1971,6000
South Africa,ZAF,1972,7000
South Africa,ZAF,1973,6000
South Africa,ZAF,1974,5000
South Africa,ZAF,1975,4000
South Africa,ZAF,1976,4000
South Africa,ZAF,1977,4000
South Africa,ZAF,1978,3000
South Africa,ZAF,1979,6000
South Africa,ZAF,1980,4000
South Africa,ZAF,1981,7000
South Africa,ZAF,1982,7000
South Africa,ZAF,1983,6000
South Africa,ZAF,1984,6000
South Africa,ZAF,1985,2000
South Africa,ZAF,1986,2000
South Africa,ZAF,1987,2000
South Africa,ZAF,1988,2000
South Africa,ZAF,1989,3000
South Africa,ZAF,1990,3000
South Africa,ZAF,1991,4000
South Africa,ZAF,1992,2000
South Africa,ZAF,1993,3000
South Africa,ZAF,1994,3000
South Africa,ZAF,1995,2952
South Africa,ZAF,1996,3366
South Africa,ZAF,1997,3200
South Africa,ZAF,1998,3000
South Africa,ZAF,1999,3000
South Africa,ZAF,2000,1200
South Africa,ZAF,2001,1630
South Africa,ZAF,2002,700
South Africa,ZAF,2003,230
South Africa,ZAF,2004,620
South Africa,ZAF,2005,1400
South Africa,ZAF,2006,3000
South Africa,ZAF,2007,3100
South Africa,ZAF,2008,3000
South Africa,ZAF,2009,2000
South Africa,ZAF,2010,1898
South Africa,ZAF,2011,2163
South Africa,ZAF,2012,2272
South Africa,ZAF,2013,2318
South Africa,ZAF,2014,2074
South Africa,ZAF,2015,1843
South Africa,ZAF,2016,2078
South Africa,ZAF,2017,1999
South Africa,ZAF,2018,1974
South Africa,ZAF,2019,2017
South Africa,ZAF,2020,1996
South America,,1961,537485
South America,,1962,191561
South America,,1963,564144
South America,,1964,679988
South America,,1965,273259
South America,,1966,300832
South America,,1967,381230
South America,,1968,390177
South America,,1969,409351
South America,,1970,213748
South America,,1971,291701
South America,,1972,722563
South America,,1973,641029
South America,,1974,343014
South America,,1975,306148
South America,,1976,354235
South America,,1977,196933
South America,,1978,230295
South America,,1979,222998
South America,,1980,178058
South America,,1981,184455
South America,,1982,159208
South America,,1983,139014
South America,,1984,164212
South America,,1985,119987
South America,,1986,74830
South America,,1987,98505
South America,,1988,48158
South America,,1989,76457
South America,,1990,66580
South America,,1991,70928
South America,,1992,61349
South America,,1993,43358
South America,,1994,69703
South America,,1995,59054
South America,,1996,50585
South America,,1997,48312
South America,,1998,72935
South America,,1999,78648
South America,,2000,125870
South America,,2001,142174
South America,,2002,92182
South America,,2003,83635
South America,,2004,41641
South America,,2005,100521
South America,,2006,38021
South America,,2007,27704
South America,,2008,88923
South America,,2009,46592
South America,,2010,33391
South America,,2011,54731
South America,,2012,52592
South America,,2013,49897
South America,,2014,60701
South America,,2015,107508
South America,,2016,72207
South America,,2017,90742
South America,,2018,97850
South America,,2019,100109
South America,,2020,233556
South America (FAO),,1961,537485
South America (FAO),,1962,191561
South America (FAO),,1963,564144
South America (FAO),,1964,679988
South America (FAO),,1965,273259
South America (FAO),,1966,300832
South America (FAO),,1967,381230
South America (FAO),,1968,390177
South America (FAO),,1969,409351
South America (FAO),,1970,213748
South America (FAO),,1971,291701
South America (FAO),,1972,722563
South America (FAO),,1973,641029
South America (FAO),,1974,343014
South America (FAO),,1975,306148
South America (FAO),,1976,354235
South America (FAO),,1977,196933
South America (FAO),,1978,230295
South America (FAO),,1979,222998
South America (FAO),,1980,178058
South America (FAO),,1981,184455
South America (FAO),,1982,159208
South America (FAO),,1983,139014
South America (FAO),,1984,164212
South America (FAO),,1985,119987
South America (FAO),,1986,74830
South America (FAO),,1987,98505
South America (FAO),,1988,48158
South America (FAO),,1989,76457
South America (FAO),,1990,66580
South America (FAO),,1991,70928
South America (FAO),,1992,61349
South America (FAO),,1993,43358
South America (FAO),,1994,69703
South America (FAO),,1995,59054
South America (FAO),,1996,50585
South America (FAO),,1997,48312
South America (FAO),,1998,72935
South America (FAO),,1999,78648
South America (FAO),,2000,125870
South America (FAO),,2001,142174
South America (FAO),,2002,92182
South America (FAO),,2003,83635
South America (FAO),,2004,41641
South America (FAO),,2005,100521
South America (FAO),,2006,38021
South America (FAO),,2007,27704
South America (FAO),,2008,88923
South America (FAO),,2009,46592
South America (FAO),,2010,33391
South America (FAO),,2011,54731
South America (FAO),,2012,52592
South America (FAO),,2013,49897
South America (FAO),,2014,60701
South America (FAO),,2015,107508
South America (FAO),,2016,72207
South America (FAO),,2017,90742
South America (FAO),,2018,97850
South America (FAO),,2019,100109
South America (FAO),,2020,233556
South Korea,KOR,1961,20389
South Korea,KOR,1962,19910
South Korea,KOR,1963,16818
South Korea,KOR,1964,16856
South Korea,KOR,1965,13996
South Korea,KOR,1966,19710
South Korea,KOR,1967,13133
South Korea,KOR,1968,11921
South Korea,KOR,1969,13094
South Korea,KOR,1970,10335
South Korea,KOR,1971,8167
South Korea,KOR,1972,7704
South Korea,KOR,1973,5942
South Korea,KOR,1974,6229
South Korea,KOR,1975,9447
South Korea,KOR,1976,5680
South Korea,KOR,1977,3764
South Korea,KOR,1978,4288
South Korea,KOR,1979,5377
South Korea,KOR,1980,3031
South Korea,KOR,1981,3149
South Korea,KOR,1982,4838
South Korea,KOR,1983,3698
South Korea,KOR,1984,3310
South Korea,KOR,1985,2478
South Korea,KOR,1986,1719
South Korea,KOR,1987,1183
South Korea,KOR,1988,862
South Korea,KOR,1989,388
South Korea,KOR,1990,315
South Korea,KOR,1991,48
South Korea,KOR,1992,40
South Korea,KOR,1993,30
South Korea,KOR,1994,15
South Korea,KOR,1995,5
South Korea,KOR,1996,4
South Korea,KOR,1997,45
South Korea,KOR,1998,3
South Korea,KOR,1999,10
South Korea,KOR,2000,16
South Korea,KOR,2001,13
South Korea,KOR,2002,19
South Korea,KOR,2003,6
South Korea,KOR,2004,0
South Korea,KOR,2005,0
South Korea,KOR,2006,0
South Korea,KOR,2007,0
South Korea,KOR,2008,0
South Korea,KOR,2009,2
South Korea,KOR,2010,4
South Korea,KOR,2011,5
South Korea,KOR,2012,5
South Korea,KOR,2013,5
South Korea,KOR,2014,2
South Korea,KOR,2015,2
South Korea,KOR,2016,3
South Korea,KOR,2017,3
South Korea,KOR,2018,3
South Korea,KOR,2019,3
South Korea,KOR,2020,3
Southern Africa (FAO),,1961,8890
Southern Africa (FAO),,1962,7000
Southern Africa (FAO),,1963,12000
Southern Africa (FAO),,1964,15000
Southern Africa (FAO),,1965,9000
Southern Africa (FAO),,1966,7711
Southern Africa (FAO),,1967,12701
Southern Africa (FAO),,1968,7000
Southern Africa (FAO),,1969,7300
Southern Africa (FAO),,1970,7000
Southern Africa (FAO),,1971,6000
Southern Africa (FAO),,1972,7000
Southern Africa (FAO),,1973,6000
Southern Africa (FAO),,1974,5000
Southern Africa (FAO),,1975,4000
Southern Africa (FAO),,1976,4000
Southern Africa (FAO),,1977,4000
Southern Africa (FAO),,1978,3000
Southern Africa (FAO),,1979,6000
Southern Africa (FAO),,1980,4000
Southern Africa (FAO),,1981,7000
Southern Africa (FAO),,1982,7000
Southern Africa (FAO),,1983,6000
Southern Africa (FAO),,1984,6000
Southern Africa (FAO),,1985,2000
Southern Africa (FAO),,1986,2000
Southern Africa (FAO),,1987,2000
Southern Africa (FAO),,1988,2000
Southern Africa (FAO),,1989,3000
Southern Africa (FAO),,1990,3000
Southern Africa (FAO),,1991,4000
Southern Africa (FAO),,1992,2000
Southern Africa (FAO),,1993,3000
Southern Africa (FAO),,1994,3000
Southern Africa (FAO),,1995,2952
Southern Africa (FAO),,1996,3366
Southern Africa (FAO),,1997,3200
Southern Africa (FAO),,1998,3000
Southern Africa (FAO),,1999,3000
Southern Africa (FAO),,2000,1200
Southern Africa (FAO),,2001,1630
Southern Africa (FAO),,2002,700
Southern Africa (FAO),,2003,230
Southern Africa (FAO),,2004,620
Southern Africa (FAO),,2005,1400
Southern Africa (FAO),,2006,3000
Southern Africa (FAO),,2007,3100
Southern Africa (FAO),,2008,3000
Southern Africa (FAO),,2009,2000
Southern Africa (FAO),,2010,1898
Southern Africa (FAO),,2011,2163
Southern Africa (FAO),,2012,2272
Southern Africa (FAO),,2013,2318
Southern Africa (FAO),,2014,2074
Southern Africa (FAO),,2015,1843
Southern Africa (FAO),,2016,2078
Southern Africa (FAO),,2017,1999
Southern Africa (FAO),,2018,1974
Southern Africa (FAO),,2019,2017
Southern Africa (FAO),,2020,1996
Southern Asia (FAO),,1988,663
Southern Asia (FAO),,1990,0
Southern Asia (FAO),,1991,1876
Southern Asia (FAO),,1992,1728
Southern Asia (FAO),,1993,0
Southern Asia (FAO),,1994,1371
Southern Asia (FAO),,1995,0
Southern Asia (FAO),,1996,183
Southern Asia (FAO),,1997,118
Southern Asia (FAO),,1998,1112
Southern Asia (FAO),,1999,378
Southern Asia (FAO),,2000,99
Southern Asia (FAO),,2001,13
Southern Asia (FAO),,2002,457
Southern Asia (FAO),,2003,1041
Southern Asia (FAO),,2004,586
Southern Asia (FAO),,2005,742
Southern Asia (FAO),,2006,668
Southern Asia (FAO),,2007,771
Southern Asia (FAO),,2008,152
Southern Asia (FAO),,2009,25
Southern Asia (FAO),,2010,49
Southern Asia (FAO),,2011,344
Southern Asia (FAO),,2012,356
Southern Asia (FAO),,2013,365
Southern Asia (FAO),,2014,571
Southern Asia (FAO),,2015,390
Southern Asia (FAO),,2016,442
Southern Asia (FAO),,2017,468
Southern Asia (FAO),,2018,433
Southern Asia (FAO),,2019,448
Southern Asia (FAO),,2020,449
Southern Europe (FAO),,1961,786427
Southern Europe (FAO),,1962,912782
Southern Europe (FAO),,1963,895271
Southern Europe (FAO),,1964,799419
Southern Europe (FAO),,1965,817433
Southern Europe (FAO),,1966,750721
Southern Europe (FAO),,1967,782917
Southern Europe (FAO),,1968,781940
Southern Europe (FAO),,1969,734814
Southern Europe (FAO),,1970,629284
Southern Europe (FAO),,1971,644894
Southern Europe (FAO),,1972,601991
Southern Europe (FAO),,1973,555727
Southern Europe (FAO),,1974,568373
Southern Europe (FAO),,1975,537463
Southern Europe (FAO),,1976,537011
Southern Europe (FAO),,1977,464585
Southern Europe (FAO),,1978,505922
Southern Europe (FAO),,1979,475405
Southern Europe (FAO),,1980,554144
Southern Europe (FAO),,1981,457911
Southern Europe (FAO),,1982,422829
Southern Europe (FAO),,1983,477812
Southern Europe (FAO),,1984,553755
Southern Europe (FAO),,1985,503546
Southern Europe (FAO),,1986,467780
Southern Europe (FAO),,1987,571766
Southern Europe (FAO),,1988,589592
Southern Europe (FAO),,1989,599354
Southern Europe (FAO),,1990,500203
Southern Europe (FAO),,1991,457018
Southern Europe (FAO),,1992,392961
Southern Europe (FAO),,1993,508695
Southern Europe (FAO),,1994,383897
Southern Europe (FAO),,1995,317017
Southern Europe (FAO),,1996,444720
Southern Europe (FAO),,1997,348774
Southern Europe (FAO),,1998,354231
Southern Europe (FAO),,1999,361340
Southern Europe (FAO),,2000,345983
Southern Europe (FAO),,2001,219680
Southern Europe (FAO),,2002,295440
Southern Europe (FAO),,2003,278181
Southern Europe (FAO),,2004,281535
Southern Europe (FAO),,2005,234220
Southern Europe (FAO),,2006,277170
Southern Europe (FAO),,2007,368875
Southern Europe (FAO),,2008,400128
Southern Europe (FAO),,2009,293817
Southern Europe (FAO),,2010,361093
Southern Europe (FAO),,2011,470875
Southern Europe (FAO),,2012,354950
Southern Europe (FAO),,2013,494285
Southern Europe (FAO),,2014,397985
Southern Europe (FAO),,2015,436397
Southern Europe (FAO),,2016,483943
Southern Europe (FAO),,2017,231357
Southern Europe (FAO),,2018,497081
Southern Europe (FAO),,2019,355602
Southern Europe (FAO),,2020,501915
Spain,ESP,1961,351200
Spain,ESP,1962,452700
Spain,ESP,1963,423600
Spain,ESP,1964,346430
Spain,ESP,1965,348969
Spain,ESP,1966,325800
Spain,ESP,1967,335937
Spain,ESP,1968,355100
Spain,ESP,1969,344900
Spain,ESP,1970,258800
Spain,ESP,1971,271800
Spain,ESP,1972,263400
Spain,ESP,1973,252100
Spain,ESP,1974,254000
Spain,ESP,1975,240500
Spain,ESP,1976,213900
Spain,ESP,1977,227700
Spain,ESP,1978,250600
Spain,ESP,1979,221000
Spain,ESP,1980,283900
Spain,ESP,1981,212300
Spain,ESP,1982,169100
Spain,ESP,1983,252600
Spain,ESP,1984,315100
Spain,ESP,1985,272800
Spain,ESP,1986,219882
Spain,ESP,1987,318784
Spain,ESP,1988,357000
Spain,ESP,1989,331700
Spain,ESP,1990,267300
Spain,ESP,1991,236900
Spain,ESP,1992,207291
Spain,ESP,1993,333181
Spain,ESP,1994,206700
Spain,ESP,1995,168300
Spain,ESP,1996,295700
Spain,ESP,1997,211753
Spain,ESP,1998,207400
Spain,ESP,1999,219700
Spain,ESP,2000,220044
Spain,ESP,2001,101452
Spain,ESP,2002,176556
Spain,ESP,2003,184400
Spain,ESP,2004,162718
Spain,ESP,2005,129096
Spain,ESP,2006,164997
Spain,ESP,2007,261369
Spain,ESP,2008,283212
Spain,ESP,2009,180666
Spain,ESP,2010,258380
Spain,ESP,2011,366700
Spain,ESP,2012,256675
Spain,ESP,2013,384300
Spain,ESP,2014,290970
Spain,ESP,2015,331930
Spain,ESP,2016,377355
Spain,ESP,2017,139178
Spain,ESP,2018,404280
Spain,ESP,2019,261550
Spain,ESP,2020,407620
Sweden,SWE,1961,168830
Sweden,SWE,1962,168880
Sweden,SWE,1963,78450
Sweden,SWE,1964,121760
Sweden,SWE,1965,171360
Sweden,SWE,1966,84900
Sweden,SWE,1967,197100
Sweden,SWE,1968,211400
Sweden,SWE,1969,184300
Sweden,SWE,1970,227500
Sweden,SWE,1971,304800
Sweden,SWE,1972,366200
Sweden,SWE,1973,323600
Sweden,SWE,1974,440000
Sweden,SWE,1975,325000
Sweden,SWE,1976,427000
Sweden,SWE,1977,338000
Sweden,SWE,1978,296590
Sweden,SWE,1979,192120
Sweden,SWE,1980,222880
Sweden,SWE,1981,177340
Sweden,SWE,1982,208990
Sweden,SWE,1983,235030
Sweden,SWE,1984,246490
Sweden,SWE,1985,156730
Sweden,SWE,1986,154460
Sweden,SWE,1987,137200
Sweden,SWE,1988,127700
Sweden,SWE,1989,319100
Sweden,SWE,1990,334700
Sweden,SWE,1991,164900
Sweden,SWE,1992,135900
Sweden,SWE,1993,230000
Sweden,SWE,1994,173400
Sweden,SWE,1995,206400
Sweden,SWE,1996,165700
Sweden,SWE,1997,138700
Sweden,SWE,1998,160500
Sweden,SWE,1999,117400
Sweden,SWE,2000,185100
Sweden,SWE,2001,177900
Sweden,SWE,2002,126700
Sweden,SWE,2003,116700
Sweden,SWE,2004,133400
Sweden,SWE,2005,112300
Sweden,SWE,2006,115400
Sweden,SWE,2007,137600
Sweden,SWE,2008,168800
Sweden,SWE,2009,218400
Sweden,SWE,2010,117600
Sweden,SWE,2011,126500
Sweden,SWE,2012,139900
Sweden,SWE,2013,142000
Sweden,SWE,2014,173600
Sweden,SWE,2015,149200
Sweden,SWE,2016,101300
Sweden,SWE,2017,141800
Sweden,SWE,2018,88200
Sweden,SWE,2019,221300
Sweden,SWE,2020,189600
Switzerland,CHE,1961,33700
Switzerland,CHE,1962,64700
Switzerland,CHE,1963,49800
Switzerland,CHE,1964,62600
Switzerland,CHE,1965,51100
Switzerland,CHE,1966,45600
Switzerland,CHE,1967,62900
Switzerland,CHE,1968,58300
Switzerland,CHE,1969,43400
Switzerland,CHE,1970,49400
Switzerland,CHE,1971,52200
Switzerland,CHE,1972,50000
Switzerland,CHE,1973,45300
Switzerland,CHE,1974,40400
Switzerland,CHE,1975,24400
Switzerland,CHE,1976,41500
Switzerland,CHE,1977,36700
Switzerland,CHE,1978,44400
Switzerland,CHE,1979,40500
Switzerland,CHE,1980,35000
Switzerland,CHE,1981,29700
Switzerland,CHE,1982,22700
Switzerland,CHE,1983,19200
Switzerland,CHE,1984,28000
Switzerland,CHE,1985,19900
Switzerland,CHE,1986,19000
Switzerland,CHE,1987,18300
Switzerland,CHE,1988,18200
Switzerland,CHE,1989,21300
Switzerland,CHE,1990,17400
Switzerland,CHE,1991,24548
Switzerland,CHE,1992,27504
Switzerland,CHE,1993,40986
Switzerland,CHE,1994,29826
Switzerland,CHE,1995,41223
Switzerland,CHE,1996,43914
Switzerland,CHE,1997,23971
Switzerland,CHE,1998,22306
Switzerland,CHE,1999,18348
Switzerland,CHE,2000,22400
Switzerland,CHE,2001,18600
Switzerland,CHE,2002,21500
Switzerland,CHE,2003,10500
Switzerland,CHE,2004,11300
Switzerland,CHE,2005,9400
Switzerland,CHE,2006,8600
Switzerland,CHE,2007,10100
Switzerland,CHE,2008,12098
Switzerland,CHE,2009,15874
Switzerland,CHE,2010,13708
Switzerland,CHE,2011,12726
Switzerland,CHE,2012,10487
Switzerland,CHE,2013,10257
Switzerland,CHE,2014,12939
Switzerland,CHE,2015,11918
Switzerland,CHE,2016,8411
Switzerland,CHE,2017,12423
Switzerland,CHE,2018,10112
Switzerland,CHE,2019,11184
Switzerland,CHE,2020,10332
Tajikistan,TJK,1992,2477
Tajikistan,TJK,1993,1300
Tajikistan,TJK,1994,1000
Tajikistan,TJK,1995,1332
Tajikistan,TJK,1996,726
Tajikistan,TJK,1997,637
Tajikistan,TJK,1998,456
Tajikistan,TJK,1999,284
Tajikistan,TJK,2000,171
Tajikistan,TJK,2001,433
Tajikistan,TJK,2002,530
Tajikistan,TJK,2003,404
Tajikistan,TJK,2004,338
Tajikistan,TJK,2005,305
Tajikistan,TJK,2006,164
Tajikistan,TJK,2007,246
Tajikistan,TJK,2008,350
Tajikistan,TJK,2009,502
Tajikistan,TJK,2010,761
Tajikistan,TJK,2011,104
Tajikistan,TJK,2012,654
Tajikistan,TJK,2013,431
Tajikistan,TJK,2014,159
Tajikistan,TJK,2015,83
Tajikistan,TJK,2016,88
Tajikistan,TJK,2017,202
Tajikistan,TJK,2018,351
Tajikistan,TJK,2019,673
Tajikistan,TJK,2020,442
Turkey,TUR,1961,570000
Turkey,TUR,1962,690000
Turkey,TUR,1963,900000
Turkey,TUR,1964,735000
Turkey,TUR,1965,775000
Turkey,TUR,1966,850000
Turkey,TUR,1967,900000
Turkey,TUR,1968,820000
Turkey,TUR,1969,817000
Turkey,TUR,1970,630000
Turkey,TUR,1971,895000
Turkey,TUR,1972,755000
Turkey,TUR,1973,690000
Turkey,TUR,1974,560000
Turkey,TUR,1975,750000
Turkey,TUR,1976,740000
Turkey,TUR,1977,690000
Turkey,TUR,1978,620000
Turkey,TUR,1979,620000
Turkey,TUR,1980,525000
Turkey,TUR,1981,530000
Turkey,TUR,1982,430000
Turkey,TUR,1983,380000
Turkey,TUR,1984,360000
Turkey,TUR,1985,360000
Turkey,TUR,1986,350000
Turkey,TUR,1987,380000
Turkey,TUR,1988,280000
Turkey,TUR,1989,191000
Turkey,TUR,1990,240000
Turkey,TUR,1991,256000
Turkey,TUR,1992,230000
Turkey,TUR,1993,235000
Turkey,TUR,1994,195000
Turkey,TUR,1995,240000
Turkey,TUR,1996,245000
Turkey,TUR,1997,235000
Turkey,TUR,1998,232000
Turkey,TUR,1999,233000
Turkey,TUR,2000,260000
Turkey,TUR,2001,220000
Turkey,TUR,2002,255000
Turkey,TUR,2003,240000
Turkey,TUR,2004,270000
Turkey,TUR,2005,270000
Turkey,TUR,2006,271000
Turkey,TUR,2007,240540
Turkey,TUR,2008,246521
Turkey,TUR,2009,343330
Turkey,TUR,2010,365560
Turkey,TUR,2011,365750
Turkey,TUR,2012,370000
Turkey,TUR,2013,365000
Turkey,TUR,2014,300000
Turkey,TUR,2015,330000
Turkey,TUR,2016,300000
Turkey,TUR,2017,320000
Turkey,TUR,2018,320000
Turkey,TUR,2019,310000
Turkey,TUR,2020,295681
Turkmenistan,TKM,1992,4882
Turkmenistan,TKM,1993,0
USSR,OWID_USS,1961,15044000
USSR,OWID_USS,1962,15322000
USSR,OWID_USS,1963,10690000
USSR,OWID_USS,1964,12257000
USSR,OWID_USS,1965,14660000
USSR,OWID_USS,1966,11830000
USSR,OWID_USS,1967,11687000
USSR,OWID_USS,1968,12708000
USSR,OWID_USS,1969,9850000
USSR,OWID_USS,1970,11675000
USSR,OWID_USS,1971,11508000
USSR,OWID_USS,1972,8670000
